"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520203100034042500005","3100000","신고","소독업","영업중","디앤엠씨 플래너스","서울특별시 노원구 상계동 1267번지 토마토파르코 1312호","","20200622","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 생활보건과 민원접수번호 202031000340001997호를 처리함","20200622","","","20200622","","2020-06-22 14:58:28.0","2020-06-22 14:58:28.0","1","0","0","0","1","","1135010500","1135063000","1","1267","","토마토파르코"
"PHMB520113100034042500005","3100000","신고","소독업","영업중","비츠로(BITZRO)","상계동 1054번지 5호 28통 5반 지층","02-6465-9522","20111124","대표자 및 주소 변경신고 : 이성관 -> 박길자 동일로237길 63(상계동) -> 동일로237길 59(상계동)","변경신고 신청","20150209","","제89호","20181129","","2011-11-24 10:46:00.0","2018-11-29 16:49:23.0","1","0","0","0","1","139837","1135010500","","1","1054","5","지층"
"PHMB520203100034042500004","3100000","신고","소독업","영업중","맑은나래","서울특별시 노원구 상계동 135번지 78호 어린이속셈학원 101호","","20200529","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 생활보건과 민원접수번호 202031000340001769호를 처리함","20200529","","","20200529","","2020-05-29 16:49:06.0","2020-05-29 16:49:06.0","1","0","0","0","1","","1135010500","1135067000","1","135","78","어린이속셈학원"
"PHMB520183100034042500003","3100000","신고","소독업","영업중","녹색나라","서울특별시 노원구 상계동 1257번지 북부종합사회복지관","02-952-7184","20180817","상호 및 대표자 변경(서울노원북부지역자활센터(최경식) >> 녹색나라(김인철))","소독업 양도양수","20200326","","","20200326","","2018-08-17 17:26:31.0","2020-03-26 17:38:02.0","1","0","0","0","1","","1135010500","1135063000","1","1257","","북부종합사회복지관"
"PHMB520153100034042500002","3100000","신고","소독업","폐업","좋은사람들","","","20150127","","","","20190405","제107호","20190405","20190405","2015-01-27 17:25:21.0","2019-04-05 15:11:31.0","1","0","0","0","1","","","","","","",""
"PHMB520203100034042500003","3100000","신고","소독업","영업중","가람솔","서울특별시 노원구 공릉동 742번지 효성아파트 상가동 202호","070-7121-2528","20200520","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 생활보건과 민원접수번호 202031000340001547호를 처리함","20200520","","","20200520","","2020-05-20 20:38:38.0","2020-05-20 20:38:38.0","1","0","0","0","1","","1135010300","1135060000","1","742","","효성아파트"
"PHMB520203100034042500007","3100000","신고","소독업","영업중","비엔씨글로벌","서울특별시 노원구 월계동 321-2 희성프라자 609-1호","","20200720","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 생활보건과 민원접수번호 202031000340002399호를 처리함","20200720","","","20200720","","2020-07-20 17:02:55.0","2020-07-20 17:02:55.0","1","0","0","0","1","","1135010200","1135058000","1","321","2","희성프라자"
"PHMB520203100034042500008","3100000","신고","소독업","영업중","알파벳에이디","서울특별시 노원구 중계동 84-7 현대프라자","","20200723","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 생활보건과 민원접수번호 202031000340002481호를 처리함","20200723","","","20200723","","2020-07-23 18:46:33.0","2020-07-23 19:18:10.0","1","0","0","0","1","","1135010600","1135061900","1","84","7","현대프라자"
"PHMB520203100034042500009","3100000","신고","소독업","영업중","(주)씨유앤아이","서울특별시 노원구 상계동 1267 토마토파르코 1212호","","20200723","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 생활보건과 민원접수번호 202031000340002490호를 처리함","20200723","","","20200723","","2020-07-23 19:33:08.0","2020-07-23 19:33:08.0","1","0","0","0","1","","1135010500","1135063000","1","1267","","토마토파르코"
"PHMB520193100034042500005","3100000","신고","소독업","영업중","(주)태경티엠에스","서울특별시 노원구 월계동 803번지 1호 극동아파트","02-963-2333","20191021","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 생활보건과 민원접수번호 201931000000482210호를 처리함","20191021","","","20191021","","2019-10-21 16:09:41.0","2019-10-21 16:25:11.0","1","0","0","0","1","","1135010200","1135057000","1","803","1","극동아파트"
