"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520113230034042500006","3230000","신고","소독업","영업중","다미이엔씨","서울특별시 송파구 문정1동 30번지 9호 지하1층","","20110830","도로명주소로 전환","도로명주소법 제20조에 따른 도로명주소 변경","20110830","","제71호","20160715","","2011-08-30 13:57:58.0","2016-07-15 18:42:56.0","1","0","0","0","1","138825","1171010800","1171064100","1","30","9","지하1층"
"PHMB520143230034042500006","3230000","신고","소독업","영업중","(주)케이티씨엠에스","","02-418-0700","20141017","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201432300000625566호를 처리함","20141017","","","20160715","","2014-10-17 12:12:41.0","2016-07-15 17:49:46.0","1","0","0","0","1","","","","","","",""
"PHMB520093230034042500004","3230000","신고","소독업","영업중","(주)하이피아","서울특별시 송파구 가락본동 70번지 8호 수연빌딩(3층)","02-407-1093","20090609","신고사항변경신고(대표자변경). [변경전: 임성택 → 변경후: 이현우]","대표자변경","20111014","","제49호","20160715","","2009-06-10 15:57:58.0","2016-07-15 19:15:19.0","1","0","0","0","1","138802","1171010700","1171062000","1","70","8","수연빌딩(3층)"
"PHMB519953230034042500001","3230000","신고","소독업","영업중","서울환경컴퍼니","","02)425-3060","19950520","신고사항변경신고(상호변경). [변경전: 서울위생환경 → 변경후: 서울환경컴퍼니]","상호변경","20190108","","제3호","20190108","","2009-01-02 15:19:41.0","2019-01-08 16:46:50.0","1","0","0","0","1","","","","","","",""
"PHMB520163230034042500006","3230000","신고","소독업","폐업","Noticle(노티끌)","","","20161028","","자진폐업","","20170627","","20170627","20170627","2016-10-28 19:25:54.0","2017-06-27 17:43:56.0","1","0","0","0","1","","","","","","",""
"PHMB520143230034042500007","3230000","신고","소독업","폐업","(주)태영이엔비","","02-2216-4534","20141118","자진폐업","","","20170713","","20170713","20170713","2014-11-18 18:02:33.0","2017-07-13 16:00:09.0","1","0","0","0","1","","","","","","",""
"PHMB520053230034042500005","3230000","신고","소독업","영업중","(주)도움플러스","서울특별시 송파구 오금동 40번지 19호","02)412-8804","20050810","신고사항변경신고(소재지변경). [변경전: 송파구 가락동 160-4 보라빌딩 4층] [변경후: 송파구 마천로8길 23 2층(오금동)]","소재지이전","20111208","","제31호","20141224","","2009-01-09 10:44:43.0","2014-12-24 11:32:01.0","1","0","0","0","1","138856","1171011200","1171057000","1","40","19",""
"PHMB519993230034042500001","3230000","신고","소독업","영업중","(주)강동에코텍","","02)402-1802","19990930","신고사항변경신고(대표자변경)   [변경전: 봉종숙(64.01.19) / 변경후: 조순옥(60.09.26)]","대표자변경","20190426","","제12호","20190426","","2009-01-16 13:13:48.0","2019-04-26 17:44:07.0","1","0","0","0","1","","","","","","",""
"PHMB520163230034042500003","3230000","신고","소독업","영업중","누리에이치앤디(주)","서울특별시 송파구 가락동 46번지 7호","02-430-2922","20140313","","","20191218","","수지19호","20191218","","2014-03-13 16:35:28.0","2019-12-18 12:52:34.0","1","0","0","0","1","","1171010700","1171062000","1","46","7",""
"PHMB520083230034042500007","3230000","신고","소독업","영업중","(유)탄천산업","","02)534-1736","20081205","신고사항변경신고(상호변경).   [변경전: (주)탄천산업 -> 변경후: (유)탄천산업]","상호변경","20190828","","제46호","20190828","","2009-01-07 10:49:04.0","2019-08-28 15:06:11.0","1","0","0","0","1","","","","","","",""
"PHMB520123230034042500003","3230000","신고","소독업","영업중","(주)비오워크","","02-418-7997","20120316","신고사항 변경신고(소재지)  변경전: 송파구 올림픽로35가길 11 1020호(신천동 한신코아오피스텔)  변경후: 송파구 법원로11길 7 씨동422호(문정동 현대지식산업센터)","소재지이전","20160503","","제77호","20160503","","2012-03-16 18:08:00.0","2016-05-03 17:33:45.0","1","0","0","0","1","","","","","","",""
"PHMB520153230034042500005","3230000","신고","소독업","폐업","평아기업(주)","","024153234","20150603","","","","20160809","","20160809","20160809","2015-06-03 20:02:06.0","2016-08-09 16:23:56.0","1","0","0","0","1","","","","","","",""
"PHMB520063230034042500001","3230000","신고","소독업","영업중","(주)동재시스템","서울특별시 송파구 송파1동 89번지 8호 301호","02)420-1086","20060215","신고사항변경신고(대표자변경).   [변경전: 신봉철 국승헌 → 변경후: 신봉철 이사라]","대표자변경","20150824","","제33호","20160715","","2009-01-08 11:20:58.0","2016-07-15 19:58:37.0","1","0","0","0","1","138850","1171010400","1171058000","1","89","8","301호"
"PHMB520053230034042500003","3230000","신고","소독업","영업중","이레안전시스템(주)","서울특별시 송파구 석촌동 297번지 43호 양주빌딩 203호","02)423-8830","20050630","신고번호 수정(제86호 -> 제29호)","소독업신고증 서환교부","20080201","","제29호","20160715","","2009-01-09 10:18:21.0","2016-07-15 20:02:20.0","1","0","0","0","1","138847","1171010500","1171060000","1","297","43","양주빌딩 203호"
"PHMB520133230034042500006","3230000","신고","소독업","영업중","크린탈","서울특별시 송파구 가락본동 30번지 6호   302호","02-483-6111","20131210","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201332300000645624호를 처리함","20131210","","","20150205","","2013-12-10 16:47:53.0","2015-02-05 14:21:10.0","1","0","0","0","1","138801","1171010700","1171062000","1","30","6",""
"PHMB520143230034042500003","3230000","신고","소독업","","(주)누림코리아","","070-4855-2080","20140415","경기도 시흥시보건소로 전출","소재지변경","20150429","","","20150429","","2014-04-16 11:16:35.0","2015-04-29 10:13:39.0","1","0","0","0","1","","","","","","",""
"PHMB520203230034042500010","3230000","신고","소독업","영업중","(주)더원솔루션","서울특별시 송파구 송파동 166번지 가락삼익맨숀상가 2-2호","02-2202-3122","20200611","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 202032300000855280호를 처리함","20200611","","","20200612","","2020-06-12 08:29:23.0","2020-06-12 08:29:23.0","1","0","0","0","1","","1171010400","1171059000","1","166","","가락삼익맨숀상가"
"PHMB520133230034042500003","3230000","신고","소독업","폐업","(주)물빛환경","서울특별시 송파구 거여2동 258번지 30호 지하1층","06-1661-0264","20130527","폐업","폐업","","20190612","","20190612","20190612","2013-05-27 19:47:53.0","2019-06-12 15:45:49.0","1","0","0","0","1","138815","1171011300","1171053100","1","258","30","지하1층"
"PHMB520103230034042500007","3230000","신고","소독업","영업중","세이프존","서울특별시 송파구 풍납1동 509번지 씨티극동아파트상가 201호","02-3427-5678","20100402","도로명주소로 전환","도로명주소법 제20조에 따른 도로명주소로 변경","20100402","","제59호","20160307","","2010-04-02 15:56:53.0","2016-03-07 16:12:53.0","1","0","0","0","1","138954","1171010300","1171051000","1","509","","씨티극동아파트상가 201호"
"PHMB519963230034042500003","3230000","신고","소독업","폐업","정우방역","서울특별시 송파구 거여동 5번지 23호 (201호)","02)406-8121","19960416","","","","20160406","제7호","20160406","20160406","2009-01-07 13:16:41.0","2016-04-06 13:17:53.0","1","0","0","0","1","138813","1171011300","1171053100","1","5","23","(201호)"
"PHMB520123230034042500004","3230000","신고","소독업","영업중","유창물산(주)","서울특별시 송파구 송파1동 131번지 22호 1층","02-412-4933","20120320","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201232300000080555호를 처리함","20120320","","","20160715","","2012-03-20 18:08:01.0","2016-07-15 18:32:48.0","1","0","0","0","1","138851","1171010400","1171058000","1","131","22","1층"
"PHMB520123230034042500001","3230000","신고","소독업","영업중","(주)멀티파워텍","서울특별시 송파구 잠실본동 228번지 8호 극동빌딩 비동 401호","02-417-0900","20120217","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201232300000047109호를 처리함","20120217","","","20160715","","2012-02-17 17:38:42.0","2016-07-15 18:36:38.0","1","0","0","0","1","138863","1171010100","1171065000","1","228","8","극동빌딩 비동 401호"
"PHMB519963230034042500005","3230000","신고","소독업","폐업","미래환경개발공사","","","19961029","폐업신고","경영부진 및 건강이상","","20190819","제8호","20190819","20190819","2009-12-22 15:11:34.0","2019-08-19 15:57:41.0","1","0","0","0","1","","","","","","",""
"PHMB519963230034042500004","3230000","신고","소독업","영업중","대덕프라임산업(주)","서울특별시 송파구 문정1동 45번지 9호 (3층)","02-3402-2616","19961224","","","20170215","","제9호","20170215","","2009-09-30 10:59:20.0","2017-02-15 16:44:53.0","1","0","0","0","1","138825","1171010800","1171064100","1","45","9","(3층)"
"PHMB520163230034042500004","3230000","신고","소독업","영업중","블루크린(주)","서울특별시 송파구 가락동 79번지 5호 밀리아나2차오피스텔 1113호","02-2216-3317","20160715","신고사항변경신고(소재지변경). 변경전: 송파구 마천로 166 501호(오금동) 변경후: 송파구 송파대로28길 24 1113호(가락동 밀리아나2차오피스텔)","신고사항변경신고(소재지변경).","20200514","","","20200514","","2016-07-15 16:31:36.0","2020-05-14 22:30:35.0","1","0","0","0","1","","1171010700","1171062000","1","79","5","밀리아나2차오피스텔"
"PHMB520163230034042500005","3230000","신고","소독업","폐업","(주)우진종합관리","","1899-2024","20160725","소독업 폐업","소독업 폐업","","20170320","","20170320","20170320","2016-07-25 14:53:13.0","2017-03-20 15:40:29.0","1","0","0","0","1","","","","","","",""
"PHMB520203230034042500005","3230000","신고","소독업","영업중","베스트클린존","서울특별시 송파구 가락동 83번지 6호 상원빌딩 602호","","20200309","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 202032300000381209호를 처리함","20200309","","","20200309","","2020-03-09 17:55:06.0","2020-03-09 17:55:06.0","1","0","0","0","1","","1171010700","1171062000","1","83","6","상원빌딩"
"PHMB520123230034042500007","3230000","신고","소독업","폐업","(주)파이런텍","서울특별시 송파구 문정동 107번지 2호 세안빌딩 2층","02-407-3488","20120530","","","","20170607","","20170607","20170607","2012-05-30 16:33:04.0","2017-06-07 17:32:30.0","1","0","0","0","1","138200","1171010800","1171064600","1","107","2","세안빌딩 2층"
"PHMB519963230034042500002","3230000","신고","소독업","영업중","(주)인터내셔널태인","서울특별시 송파구 문정동 116번지 9호 402호","02)403-9823","19960111","신고사항변경신고(창고변경). [변경전: 송파구 송이로31길 4-14 (402호)] [변경후: 송파구 송이로31길 4-14 (지하101호)]","창고변경","20130128","","제5호","20170703","","2009-01-02 19:04:40.0","2017-07-03 13:44:04.0","1","0","0","0","1","138200","1171010800","1171064600","1","116","9","402호"
"PHMB520073230034042500005","3230000","신고","소독업","영업중","(주)핸씨드","","02)579-6161","20070517","주소변경","송파구 송이로10길 12 지호빌딩 3층","20170904","","제38호","20170904","","2009-01-05 10:25:51.0","2017-09-04 16:51:53.0","1","0","0","0","1","","","","","","",""
"PHMB520163230034042500007","3230000","신고","소독업","영업중","(주)휴먼에코랩","","1599-2582","20151105","신고사항변경신고(상호변경 및 대표자변경)  [변경전:(주)오케이맨/ 김상현→ 변경후:(주)휴먼에코랩/ 유용주]","상호및대표자변경","20170310","","","20170310","","2015-11-06 13:43:19.0","2017-03-10 10:45:00.0","1","0","0","0","1","","","","","","",""
"PHMB520033230034042500004","3230000","신고","소독업","영업중","(주)비앤비클린","서울특별시 송파구 문정1동 11번지 7호 지하1층","02-3402-2616","20030723","신고번호 수정(제22호 -> 제11호)","소독업신고증 서환교부","20100212","","제11호","20160822","","2009-09-02 12:42:41.0","2016-08-22 13:35:41.0","1","0","0","0","1","138824","1171010800","1171064100","1","11","7","지하1층"
"PHMB520123230034042500009","3230000","신고","소독업","영업중","(주)현진씨티","","02-409-4546","20120716","신고사항변경신고.(대표자종사자 변경)   [변경전 : 대표자- 정윤철(75.07.12) 종사자- 강지은(83.04.09)]   [변경후 : 대표자- 강지은(83.04.09) 종사자- 정윤철(75.07.12)]","신고사항변경신고.(대표자종사자 변경)","20200413","","","20200413","","2012-07-16 18:04:36.0","2020-04-13 23:03:46.0","1","0","0","0","1","","","","","","",""
"PHMB520193230034042500004","3230000","신고","소독업","영업중","NAMO세이프존","서울특별시 송파구 가락동 93번지 금강빌딩 713호","070-4141-1199","20190718","신고사항변경신고(상호변경).  [변경전: NAMO세이프존 → 변경후: 나모(NAMO)세이프존]","상호변경","20200313","","","20200313","","2019-07-18 17:03:33.0","2020-03-13 18:48:08.0","1","0","0","0","1","","1171010700","1171062000","1","93","","금강빌딩"
"PHMB520103230034042500005","3230000","신고","소독업","폐업","자운크린(주)","서울특별시 송파구 신천동 11번지 장미C상가 502호-나","02-443-2434","20100323","폐업","","","20170713","제57호","20170713","20170713","2010-03-23 16:50:27.0","2017-07-13 11:43:59.0","1","0","0","0","1","138240","1171010200","1171071000","1","11","","장미C상가 502호-나"
"PHMB520193230034042500003","3230000","신고","소독업","영업중","도도컴퍼니","서울특별시 송파구 거여동 293번지 1호 세신거여훼미리타운 지하1층 125호","1670-7345","20190313","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201932300000326962호를 처리함","20190313","","","20190614","","2019-03-13 16:31:05.0","2019-06-14 17:23:26.0","1","0","0","0","1","","1171011300","1171053200","1","293","1","세신거여훼미리타운 지하1층"
"PHMB520123230034042500008","3230000","신고","소독업","영업중","(주)애드민에스엔엔스","서울특별시 송파구 잠실본동 181번지 2호 성진빌딩 7층","02-2203-6483","20120626","신고사항변경신고.[상호변경]   [변경전 : (주)애드민시스템즈 →  변경후: (주)애드민에스엔에스]","상호변경","20170807","","","20170807","","2012-06-26 18:02:49.0","2017-08-07 17:57:15.0","1","0","0","0","1","138861","1171010100","1171065000","1","181","2","성진빌딩 7층"
"PHMB520083230034042500005","3230000","신고","소독업","영업중","(유)우원티엠","서울특별시 송파구 가락동 78번지 1호 한화오벨리스크 210호","02)445-5511","20080722","신고사항변경신고(상호 법인번호 및 대표자변경)  [변경전: (주)우원티엠 (110111-0362379) / 이근영   → 변경후: (유)우원티엠 (110114-0249711) / 조순옥]","신고사항변경신고(상호 법인번호 및 대표자변경)","20191101","","제44호","20191102","","2009-01-07 10:21:16.0","2019-11-02 07:58:42.0","1","0","0","0","1","138951","1171010700","1171062000","1","78","1","한화오벨리스크 210호"
"PHMB520073230034042500009","3230000","신고","소독업","영업중","비젬코","서울특별시 송파구 문정동 80번지 11호 성지빌딩 301호","02)3012-4500","20070808","신고사항변경신고. [상호 및 대표자 변경(법인→개인)].   [변경전- 상호: (주)비젬코 / 대표자: 한병복(법인)]   [변경후- 상호: 비젬코   /  대표자: 한병복(개인)]","신고사항변경신고. [상호 및 대표자 변경(법인→개인)].","20161108","","제41호","20190902","","2009-01-05 11:30:14.0","2019-09-02 13:58:36.0","1","0","0","0","1","138200","1171010800","1171064600","1","80","11","성지빌딩"
"PHMB520203230034042500001","3230000","신고","소독업","영업중","(주)파란종합관리","서울특별시 송파구 가락동 180번지 8호 대정하우스빌딩","02-401-3883","20200117","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 202032300000083842호를 처리함","20200117","","","20200117","","2020-01-17 16:22:37.0","2020-01-17 16:22:37.0","1","0","0","0","1","","1171010700","1171063200","1","180","8","대정하우스빌딩"
"PHMB519963230034042500006","3230000","신고","소독업","영업중","(주)한국환경개발","서울특별시 송파구 오금동 121번지 15호 덕생빌딩 3층","02-3431-0045","19960202","종사자 수정","","20131224","","제6호","20190902","","2010-02-12 11:16:52.0","2019-09-02 14:17:30.0","1","0","0","0","1","138858","1171011200","1171057000","1","121","15","덕생빌딩 3층"
"PHMB520203230034042500007","3230000","신고","소독업","영업중","(주)한국에스웨이","서울특별시 송파구 방이동 24번지 3호 제이타워빌딩","02-798-4211","20200428","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 202032300000626756호를 처리함","20200428","","","20200428","","2020-04-28 13:13:45.0","2020-04-28 13:13:45.0","1","0","0","0","1","","1171011100","1171056200","1","24","3","제이타워빌딩"
"PHMB520113230034042500001","3230000","신고","소독업","폐업","(주)그린파트너","서울특별시 송파구 방이2동 58번지 10호 그린캐슬 2층","02-419-8600","20110117","폐업신고","영업부진","","","제66호","20181126","20170926","2011-01-17 18:25:40.0","2018-11-26 13:38:53.0","1","0","0","0","1","138828","1171011100","1171056200","1","58","10","그린캐슬 2층"
"PHMB520173230034042500012","3230000","신고","소독업","폐업","헬스엔케어성남티엠에스","서울특별시 송파구 문정동 36번지","","20171204","","","","20190130","","20190130","20190130","2017-12-04 13:50:24.0","2019-01-30 15:20:31.0","1","0","0","0","1","","1171010800","1171064100","1","36","",""
"PHMB520123230034042500010","3230000","신고","소독업","폐업","(주)바이클린","서울특별시 송파구 거여동 290번지 1호 세신거여종합상가 511호","02-413-6401","20121226","폐업신고제출","경영난","","","","20181126","20171219","2012-12-26 18:51:15.0","2018-11-26 13:41:57.0","1","0","0","0","1","138110","1171011300","1171053200","1","290","1","세신거여종합상가"
"PHMB519973230034042500001","3230000","신고","소독업","영업중","한일환경","","02-422-1134","19970926","대표자 변경 한승호 유성진 -> 한승호","대표자 2인에서 1인으로 변경","20171229","","제4호","20181127","","2010-03-03 10:04:36.0","2018-11-27 10:05:14.0","1","0","0","0","1","","","","","","",""
"PHMB520203230034042500003","3230000","신고","소독업","영업중","(주)클린이벤트","서울특별시 송파구 가락동 99번지 3호 제일오피스텔 516-1호","","20200304","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 202032300000359734호를 처리함","20200304","","","20200304","","2020-03-04 17:21:44.0","2020-03-04 17:21:44.0","1","0","0","0","1","","1171010700","1171062000","1","99","3","제일오피스텔"
"PHMB520043230034042500001","3230000","신고","소독업","영업중","(유)와이번스안전관리시스템","서울특별시 송파구 오금동 39번지 1호","02)407-0493","20040312","신고사항변경신고(상호 및 법인번호 변경).  [변경전: (주)와이번스안전관리시스템 ()    → 변경후: (유)와이번스안전관리시스템 (110114-0248987)]","신고사항변경신고(상호 및 법인번호 변경).","20191101","","제26호","20191102","","2009-01-09 11:03:14.0","2019-11-02 07:59:13.0","1","0","0","0","1","","1171011200","1171057000","1","39","1",""
"PHMB520123230034042500006","3230000","신고","소독업","폐업","(주)태경씨앤시","서울특별시 송파구 가락2동 155번지 2호 인성빌딩 302호","3401-9765","20120516","폐업신고","폐업신고","","","","20181126","20181005","2012-05-16 18:12:51.0","2018-11-26 13:31:55.0","1","0","0","0","1","138809","1171010700","1171063200","1","155","2","인성빌딩 302호"
"PHMB520143230034042500002","3230000","신고","소독업","폐업","한창산업개발","","","20140117","폐업신청","영업관계","","","","20181126","20180103","2014-01-17 19:00:41.0","2018-11-26 13:43:56.0","1","0","0","0","1","","","","","","",""
"PHMB520173230034042500004","3230000","신고","소독업","폐업","(주)클린아이디어","","","20170428","폐업신고","경영난","","","","20181126","20171229","2017-04-28 17:57:10.0","2018-11-26 13:40:34.0","1","0","0","0","1","","","","","","",""
"PHMB520203230034042500012","3230000","신고","소독업","영업중","(주)테콘아이엔씨","서울특별시 송파구 문정동 634 가든파이브라이프 T7097호","02-2157-8866","20200702","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 202032300000968944호를 처리함","20200702","","","20200702","","2020-07-02 21:59:36.0","2020-07-02 21:59:36.0","1","0","0","0","1","","1171010800","1171064200","1","634","","가든파이브라이프"
"PHMB520053230034042500001","3230000","신고","소독업","폐업","(주)스카이","","02)414-3312","20050201","","","","20190212","제28호","20190212","20190212","2009-01-09 09:23:38.0","2019-02-12 12:52:51.0","1","0","0","0","1","","","","","","",""
"PHMB520153230034042500001","3230000","신고","소독업","영업중","(주)가온아이피엠","","02-431-9775","20150313","상호변경(변경전: (주)가온 -> 변경후: (주)가온아이피엠)","상호변경","20180503","","","20190710","","2015-03-13 16:25:35.0","2019-07-10 17:25:34.0","1","0","0","0","1","","","","","","",""
"PHMB520183230034042500006","3230000","신고","소독업","영업중","(주)가온아이피엠","서울특별시 송파구 오금동 95번지 2호 대진빌딩","431-9775","20150313","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201832300000467589호를 처리함","20180503","","","20190710","","2018-05-04 09:28:27.0","2019-07-10 16:24:48.0","1","0","0","0","1","","1171011200","1171057000","1","95","2","대진빌딩"
"PHMB520183230034042500008","3230000","신고","소독업","영업중","(주)화인에코스","서울특별시 송파구 오금동 136번지","","20181227","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201832300001189789호를 처리함","20181227","","","20190710","","2018-12-28 14:20:30.0","2019-07-10 16:00:21.0","1","0","0","0","1","","1171011200","1171057000","1","136","",""
"PHMB520183230034042500003","3230000","신고","소독업","영업중","(주)퓨머크린","서울특별시 송파구 송파동 106번지 15호 영진빌딩 303호","","20180402","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201832300000368135호를 처리함","20180402","","","20190710","","2018-04-02 17:18:56.0","2019-07-10 15:54:46.0","1","0","0","0","1","","1171010400","1171058000","1","106","15","영진빌딩"
"PHMB520193230034042500002","3230000","신고","소독업","영업중","(주)이랑씨에스","서울특별시 송파구 송파동 121번지 한양아파트상가 305호","02-907-8974","20110210","상호변경 (주)티엔엘넷플러스 -> (주)이랑씨에스","상호변경","20190319","","","20190710","","2011-02-16 10:38:55.0","2019-07-10 16:05:19.0","1","0","0","0","1","","1171010400","1171058000","1","121","","한양아파트상가"
"PHMB520173230034042500001","3230000","신고","소독업","영업중","키즈아머","","02-2157-8272","20170222","","","20170222","","","20190710","","2017-02-22 16:10:05.0","2019-07-10 17:01:13.0","1","0","0","0","1","","","","","","",""
"PHMB520163230034042500009","3230000","신고","소독업","영업중","(주)포컴","","02-423-7723","20161213","교육일자 입력","","20161213","","","20190710","","2016-12-13 18:06:17.0","2019-07-10 17:05:13.0","1","0","0","0","1","","","","","","",""
"PHMB520163230034042500008","3230000","신고","소독업","영업중","올어바웃 페스트","","","20161213","신고사항 변경신고(대표자명 변경)  [변경전: 박상현(81.12.25)  →  변경후:　PARK SANG HYUN(82.12.25)]","신고사항 변경신고(대표자명 변경)  [변경전: 박상현(81.12.25)  →  변경후:　PARK SANG HYUN(82.12.25)]","20200306","","","20200306","","2016-12-13 18:04:37.0","2020-03-06 13:12:31.0","1","0","0","0","1","","","","","","",""
"PHMB520203230034042500013","3230000","신고","소독업","영업중","(주)택선생플러스센터","서울특별시 송파구 문정동 80-29 202호","02-401-0547","20200702","신고사항변경신고. (대표자 및 종사자 변경)  [대표자 - 변경전: 정성욱(75.04.04) → 변경후 : 정성욱(75.04.04) / 장현정(80.11.04)]  [종사자 - 변경전: 장현정(80.11.04) → 변경후 : 권은혜(81.01.13)]","신고사항변경신고. (대표자 및 종사자 변경)","20200714","","","20200714","","2020-07-02 21:59:57.0","2020-07-14 19:06:54.0","1","0","0","0","1","","1171010800","1171064600","1","80","29",""
"PHMB520173230034042500007","3230000","신고","소독업","영업중","현대조경개발홀딩스(주)","","","20170726","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201732300000574849호를 처리함","20170726","","","20190710","","2017-07-27 09:18:02.0","2019-07-10 16:48:59.0","1","0","0","0","1","","","","","","",""
"PHMB520173230034042500002","3230000","신고","소독업","영업중","(주)서울위생환경관리","","02-2157-7379","20170411","소독업신고사항 변경신고","대표자 변경","20180607","","","20191125","","2017-04-11 18:09:42.0","2019-11-25 21:01:40.0","1","0","0","0","1","","","","","","",""
"PHMB520173230034042500005","3230000","신고","소독업","영업중","케이엔자산관리(주)","서울특별시 송파구 석촌동 173번지 8호 소망빌딩","02-21387853","20130611","신고사항 변경신고(소재지)  [변경전: 송파구 법원로 114 에이동 505호 (문정동 엠스테이트)         →변경후: 송파구 백제고분로 349 3층(석촌동 소망빌딩)]","소재지 변경","20190118","","","20191125","","2013-06-11 18:04:04.0","2019-11-25 17:55:14.0","1","0","0","0","1","","1171010500","1171060000","1","173","8","소망빌딩"
"PHMB520173230034042500003","3230000","신고","소독업","영업중","굿써비스","","","20140303","대표자변경 (개인에서 공동으로)","변경전 : 임준희 변경후 : 임준희 이순용","20170905","","103","20190710","","2014-03-05 13:23:39.0","2019-07-10 16:57:56.0","1","0","0","0","1","","","","","","",""
"PHMB520183230034042500002","3230000","신고","소독업","영업중","정C&C","서울특별시 송파구 잠실동 232번지 3호 206호","","20141104","전입 - 사무실 이전","서초구 효령로164 -> 삼전로13길47 (잠실동232-3) 2층 206호","20180329","","173","20190710","","2014-11-04 14:44:17.0","2019-07-10 16:40:37.0","1","0","0","0","1","","1171010100","1171065000","1","232","3",""
"PHMB520173230034042500008","3230000","신고","소독업","영업중","(주)엠피에스","","02-334-8811","20141028","","","20180727","","제 165 호","20190710","","2014-10-29 09:14:21.0","2019-07-10 16:47:05.0","1","0","0","0","1","","","","","","",""
"PHMB520173230034042500006","3230000","신고","소독업","영업중","(주)영가","","02-2143-3012","20120904","신고사항변경신고(소재지변경). 변 경 전: 신고번호-동대문구 제69호               소 재 지- 동대문구 천호대로 385 301호(장안동) 변 경 후: 신고번호- 송파구 제119호               소 재 지 - 송파구 새말로19길 20 302호(문정동)","신고사항변경신고(소재지변경).","20170529","","제69호","20190710","","2012-09-04 13:14:39.0","2019-07-10 16:50:02.0","1","0","0","0","1","","","","","","",""
"PHMB520183230034042500005","3230000","신고","소독업","영업중","서천환경(주)","서울특별시 송파구 풍납동 505번지 8호 102호","485-5367","20120323","소독업 신고사항 변경신고","주소지 변경 영등포구 -> 송파구","20180419","","제134 호","20190710","","2012-03-26 09:13:36.0","2019-07-10 16:35:14.0","1","0","0","0","1","","1171010300","1171052000","1","505","8",""
"PHMB520183230034042500007","3230000","신고","소독업","영업중","(주)비엠더코리아","서울특별시 송파구 방이동 191번지 12호 한마을빌딩 202호","479-4135","20180821","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201832300000784963호를 처리함","20180821","","131","20191125","","2018-08-22 09:01:39.0","2019-11-25 17:51:07.0","1","0","0","0","1","","1171011100","1171056100","1","191","12","한마을빌딩"
"PHMB520193230034042500001","3230000","신고","소독업","영업중","(주)제이에프아이앤씨","서울특별시 송파구 문정동 645번지 2호 에이치비지니스파크 1013호","02-2138-2872","20190111","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 건강증진과 민원접수번호 201932300000036951호를 처리함","20190111","","","20190710","","2019-01-11 17:57:53.0","2019-07-10 16:09:11.0","1","0","0","0","1","","1171010800","1171064200","1","645","2","에이치비지니스파크"
