"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520123130033042500002","3130000","신고","소독업","영업중","(주)제일휴먼스","서울특별시 마포구 노고산동 1번지 3호","02-2268-2937","20120319","","","20200507","","제70호","20200507","","2012-03-19 14:40:51.0","2020-05-07 16:47:44.0","1","0","0","0","1","121806","1144011000","1144060000","1","1","3",""
"PHMB520163130033042500003","3130000","신고","소독업","영업중","에코씨에스","서울특별시 마포구 성산동 142번지 9호 세원아파트 지하 상가1415호","02-303-7359","20160217","o 소독업소  개설신고 처리   - 신고일 : 2016.2.17.   - 면적 : 17.2㎡(사무실 : 11.6㎡ 창고5.6㎡)","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201631300000088832호를 처리함","20160217","","제85호","20160713","","2016-02-17 13:20:05.0","2016-07-13 10:32:54.0","1","0","0","0","1","","1144012500","1144073000","1","142","9","세원아파트 지하 상가1415호"
"PHMB520133130033042500002","3130000","신고","소독업","영업중","나라오이코스(주)","서울특별시 마포구 연남동 487번지 8호 B01호","07075309700","20130625","팩스번호 입력","팩스번호 입력","20160727","","제76호","20160727","","2013-06-25 10:17:35.0","2016-07-27 14:15:34.0","1","0","0","0","1","","1144012400","1144071000","1","487","8","B01호"
"PHMB520123130033042500001","3130000","신고","소독업","폐업","주식회사 청우크린시스템","서울특별시 마포구 합정동 376번지 17호 신우빌딩  104호","6414-6471","20120109","ㅇ 소독업 폐업 신고","영업부진","","20170213","제69호","20170213","20170213","2012-01-10 16:35:08.0","2017-02-13 20:42:54.0","1","0","0","0","1","","1144012200","1144068000","1","376","17","신우빌딩"
"PHMB520173130033042500002","3130000","신고","소독업","폐업","재성환경","서울특별시 마포구 망원동 439번지 5호 성도빌라  3동 B101호","02-333-2452","20170426","2018.5.1. 폐업신고","개인사정(영업부진)","","20180501","제90호","20180501","20180501","2017-04-27 10:32:28.0","2018-05-01 15:36:19.0","1","0","0","0","1","","1144012300","1144070000","1","439","5","성도빌라"
"PHMB520163130033042500001","3130000","신고","소독업","폐업","(주)건영자원환경","","15447752","20160112","","","","20170407","84호","20170407","20170407","2016-01-13 09:09:05.0","2017-04-07 17:55:39.0","1","0","0","0","1","","","","","","",""
"PHMB520163130033042500005","3130000","신고","소독업","영업중","(주)제이앤드림","서울특별시 마포구 망원동 479번지 65호 3층","","20160921","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201631300000370788호를 처리함","20160921","","제87호","20160921","","2016-09-21 12:53:13.0","2016-09-21 13:37:02.0","1","0","0","0","1","","1144012300","1144069000","1","479","65","3층"
"PHMB520063130033042500004","3130000","신고","소독업","영업중","(주)성산산업개발","서울특별시 마포구 성산동 114번지 11호 1층","02-325-4795","20060816","o  소독업 변경신고처리(소재지)  - 변경전 : 마포구 월드컵북로 128 505호(성산동성산빌딩)  - 변경후 : 마포구 월드컵북로12길 13 1층(성산동)","소재지 변경","20160812","","제36호","20160812","","2008-12-16 12:08:26.0","2016-08-12 10:10:39.0","1","0","0","0","1","","1144012500","1144072000","1","114","11","1층"
"PHMB519953130033042500001","3130000","신고","소독업","영업중","(주)에스디엠케이","서울특별시 마포구 서교동 449번지 5호 602호(SD Tower B&C)","02-3141-2728","19951016","O 소독업 변경신고 처리(대표자)  - 변경전 : 최희정(72.08.17)  - 변경후 : 김소희(97.04.24)","대표자 변경","20170628","","제 7 호","20170628","","2008-12-16 10:27:03.0","2017-06-28 11:27:42.0","1","0","0","0","1","","1144012000","1144066000","1","449","5","602호(SD Tower B&C)"
"PHMB520193130033042500003","3130000","신고","소독업","영업중","(주)씨앤씨에스에스","서울특별시 마포구 도화동 544번지 고려빌딩","02-6351-1004","20191129","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201931300000623013호를 처리함","20191129","","101","20200110","","2019-11-29 14:06:17.0","2020-01-10 10:55:45.0","1","0","0","0","1","","1144010400","1144058500","1","544","","고려빌딩"
"PHMB520193130033042500004","3130000","신고","소독업","영업중","(주)라온서비스","서울특별시 마포구 용강동 149번지 81호","070-8064-4458","20191203","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201931300000633465호를 처리함","20191203","","102","20200110","","2019-12-04 09:00:36.0","2020-01-10 10:56:15.0","1","0","0","0","1","","1144010500","1144059000","1","149","81",""
"PHMB520053130033042500002","3130000","신고","소독업","영업중","(주)에스비에이엠씨","서울특별시 마포구 공덕동 254번지 5호 신용보증기금빌딩 18층","711-5387","20050419","소독업 법인내 대표자변경( 박재준 → 강현순 )","소독업 법인내 대표자변경","20180320","","제 30 호","20180320","","2008-12-16 11:28:20.0","2018-03-20 18:03:37.0","1","0","0","0","1","","1144010200","1144056500","1","254","5","신용보증기금빌딩 18층"
"PHMB520063130033042500001","3130000","신고","소독업","영업중","참조은환경(주)","서울특별시 마포구 성산동 142번지 1호 미소빌딩 4층","02-3142-9700","20060519","o 소독업 변경신고 처리(소재지) - 변경전 : 마포구 월드컵로 204402호(성산동) - 변경후 : 마포구 월드컵북로 1924층(성산동 미소빌딩)","소재지 변경","20170829","","33","20170829","","2008-12-16 12:01:57.0","2017-08-29 14:37:18.0","1","0","0","0","1","","1144012500","1144073000","1","142","1","미소빌딩 4층"
"PHMB520163130033042500006","3130000","신고","소독업","영업중","주식회사 에이씨휴먼넷","서울특별시 마포구 노고산동 49번지 31호 11층(농협중앙회신촌복합건물)","02-725-5511","20161025","o 소독업신고사항 변경 신고(대표자) - 변경전 : 권달읍 - 변경후 : 조현종","대표자 변경","20180130","","제88호","20180130","","2016-10-25 12:12:30.0","2018-01-30 09:50:34.0","1","0","0","0","1","","1144011000","1144066000","1","49","31","11층(농협중앙회신촌복합건물)"
"PHMB520173130033042500004","3130000","신고","소독업","영업중","(주)다홈테크놀러지","서울특별시 마포구 성산동 208번지 9호 대정빌딩 3층","02-1522-5797","20171101","o 소독업소 개설 신고 처리  - 대표자 : 홍원방(59.12.16)  - 소재지 : 마포구 월드컵북로 82 3층(성산동 대정빌딩)","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201731300000455150호를 처리함","20171101","","제92호","20200416","","2017-11-01 17:38:11.0","2020-04-16 17:46:33.0","1","0","0","0","1","","1144012500","1144072000","1","208","9","대정빌딩 3층"
"PHMB520183130033042500001","3130000","신고","소독업","폐업","(주)인광엔지니어닝","서울특별시 마포구 서교동 444번지 9호 301호","338-4602","20130624","폐업","","","20190328","제93호","20190328","20190328","2013-06-25 07:01:18.0","2019-03-28 17:44:45.0","1","0","0","0","1","","1144012000","1144066000","1","444","9",""
"PHMB520083130033042500007","3130000","신고","소독업","폐업","(주)나라종합관리","서울특별시 마포구 서교동 440번지 5호 명빌딩 601호","02-304-5222","20080902","2018.5.15일 폐업신고 수리","영업부진","","20180515","제 48 호","20180515","20180515","2008-12-16 12:41:13.0","2018-05-15 14:16:37.0","1","0","0","0","1","","1144012000","1144066000","1","440","5","명빌딩 601호"
"PHMB520183130033042500003","3130000","신고","소독업","폐업","(주)청운그린","서울특별시 마포구 마포동 136번지 1호 한신빌딩 1601호","02-711-8969","20180703","","","","20181114","제95호","20181114","20181114","2018-07-04 11:59:02.0","2018-11-14 14:59:35.0","1","0","0","0","1","","1144010700","1144058500","1","136","1","한신빌딩"
"PHMB520203130033042500009","3130000","신고","소독업","영업중","(주)티알아이인터내셔널","","3663-0707","20200615","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202031300000428553호를 처리함","20200615","","제111호","20200616","","2020-06-16 14:04:28.0","2020-06-16 14:05:10.0","1","0","0","0","1","","","","","","",""
"PHMB520183130033042500005","3130000","신고","소독업","영업중","티에이치케어","서울특별시 마포구 서교동 358번지 49호 3층","","20181002","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201831300000495079호를 처리함","20181002","","제97호","20181002","","2018-10-02 10:35:56.0","2018-10-02 10:45:52.0","1","0","0","0","1","","1144012000","1144066000","1","358","49","3층"
"PHMB520173130033042500003","3130000","신고","소독업","폐업","HS호위성원파트너스","서울특별시 마포구 합정동 370번지 9호 벤처빌딩 415호","02-712-9555","20170612","","","","20181116","제91호","20181116","20181116","2017-06-12 14:08:04.0","2018-11-16 12:48:29.0","1","0","0","0","1","","1144012200","1144068000","1","370","9","벤처빌딩 415호"
"PHMB520183130033042500006","3130000","신고","소독업","영업중","HS호위성원파트너스","서울특별시 마포구 합정동 370번지 9호","","20181116","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201831300000571299호를 처리함","20181116","","제98호","20181116","","2018-11-16 17:47:39.0","2018-11-16 17:50:31.0","1","0","0","0","1","","1144012200","1144068000","1","370","9",""
"PHMB520203130033042500002","3130000","신고","소독업","영업중","(주)제이콥퍼레이션","서울특별시 마포구 서교동 395번지 179호","","20200403","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202031300000261120호를 처리함","20200403","","제104호","20200403","","2020-04-03 15:34:43.0","2020-04-03 15:36:01.0","1","0","0","0","1","","1144012000","1144066000","1","395","179",""
"PHMB520153130033042500005","3130000","신고","소독업","영업중","마포구립장애인직업재활센터","","302-0392","20151208","창고 이전 변경전 마포구 매봉산로 18 2층    변경후 마포구 매봉산로 18 2층(2층내에서 이동)","내부공사","20200601","","83호","20200601","","2015-12-09 11:24:31.0","2020-06-01 17:41:43.0","1","0","0","0","1","","","","","","",""
"PHMB520203130033042500007","3130000","신고","소독업","영업중","(주)서브엔","서울특별시 마포구 동교동 205번지 7호 청운빌딩","02-3211-8800","20200511","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202031300000340808호를 처리함","20200511","","109","20200512","","2020-05-11 21:30:19.0","2020-05-12 14:01:22.0","1","0","0","0","1","","1144012100","1144066000","1","205","7","청운빌딩"
"PHMB520203130033042500008","3130000","신고","소독업","영업중","주식회사 드웰링","서울특별시 마포구 상암동 1649번지 DMC 산학협력연구센터","1522-0411","20160309","소독업 변경신고(장소이전) 변경전 : 서울 강남구 역삼로 139 418호(역삼동) 변경후 : 서울 마포구 매봉산로 37 14층(상암동)","-장소이전","20200520","","제110호","20200521","","2016-03-10 07:59:06.0","2020-05-21 17:35:31.0","1","0","0","0","1","","1144012700","1144074000","1","1649","","DMC 산학협력연구센터"
"PHMB520153130033042500003","3130000","신고","소독업","영업중","(주)케이티에스","","3478-9500","20150506","소독업 법인대표자 변경신고 - 변경전  성기문(570731-1)-> 변경후 김기만(631106-1)","","20200716","","81","20200716","","2015-05-07 17:57:48.0","2020-07-16 17:43:23.0","1","0","0","0","1","","","","","","",""
"PHMB520013130033042500001","3130000","신고","소독업","영업중","(주)에스디케이","서울특별시 마포구 서교동 449번지 5호 에스디타워비엔씨 7층","02-337-9773","20010323","","","20200716","","제 19 호","20200716","","2008-12-16 11:02:56.0","2020-07-16 16:54:21.0","1","0","0","0","1","121841","1144012000","1144066000","1","449","5","에스디타워비엔씨 7층"
