"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520133220033042500009","3220000","신고","소독업","영업중","스타클린컴퍼니","서울특별시 강남구 일원1동 642번지 3호 지하1층","02-451-5128","20131029","종사자 변경","종사자 변경 : 이동현(95.09.17) → 최춘호(65.01.05)","20170221","","","20170222","","2013-10-29 17:59:08.0","2017-02-22 09:54:41.0","1","0","0","0","1","135945","1168011400","1168073000","1","642","3","지하1층"
"PHMB520083220033042500005","3220000","신고","소독업","영업중","에스티엘(주)","서울특별시 강남구 대치2동 949번지","2015-0867","20080626","대표자 변경 [손재익 → 임채우]","","20190409","","142","20190409","","2011-08-30 18:19:03.0","2019-04-09 18:56:44.0","1","0","0","0","1","135847","1168010600","1168060000","1","949","",""
"PHMB520203220033042500004","3220000","신고","소독업","영업중","㈜알트탭컴퍼니","서울특별시 강남구 삼성동 140번지 39호","","20200228","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000335729호를 처리함","20200228","","","20200229","","2020-02-29 13:09:05.0","2020-02-29 13:09:05.0","1","0","0","0","1","","1168010500","1168059000","1","140","39",""
"PHMB520203220033042500032","3220000","신고","소독업","영업중","더크린","","","20200714","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 질병관리과 민원접수번호 202032200001013692호를 처리함","20200714","","","20200714","","2020-07-14 18:18:56.0","2020-07-14 18:18:56.0","1","0","0","0","1","","","","","","",""
"PHMB520133220033042500012","3220000","신고","소독업","영업중","노벨리츠","서울특별시 강남구 대치4동 891번지 44호 노벨빌딩 9층","02-2189-6331","20131212","소독업 대표자 종사자 변경 대표자:이동원() 종사자:김운규() -> 대표:김운규() 종사자:윤경진()","소독업 대표자 종사자 변경","20140219","","","20150309","","2013-12-13 18:00:20.0","2015-03-09 17:54:59.0","1","0","0","0","1","135840","1168010600","1168063000","1","891","44","노벨빌딩 9층"
"PHMB520153220033042500010","3220000","신고","소독업","영업중","허큘리스","서울특별시 강남구 도곡동 951번지 12호","02-571-7255","20151029","종사자변경","종사자변경 : 백성현(60.09.19) → 이성우(59.08.27)","20170224","","","20170224","","2015-10-29 17:56:41.0","2017-02-24 17:19:00.0","1","0","0","0","1","","1168011800","1168065500","1","951","12",""
"PHMB520093220033042500008","3220000","신고","소독업","직권폐업","(주)수영비엠씨","서울특별시 강남구 개포1동 660번지 12호","576-1515","20090506","소독업 직권취소 처리 - 시설물 무단 철거","감염병 예방 및 관리에 관한 법률 제52조제2항제3호에 따른 직권취소","","","152","20180712","20180711","2009-05-12 11:43:56.0","2018-07-12 14:13:11.0","1","0","0","0","1","135810","1168010300","1168067000","1","660","12",""
"PHMB520073220033042500005","3220000","신고","소독업","","리더스리빙","서울특별시 강남구 삼성동 64번지 1호 지하1층","","20070528","소독업소 초기자료 등록","","20150305","","129","20150305","","2015-03-05 11:28:24.0","2015-03-05 11:40:57.0","1","0","0","0","1","135870","1168010500","1168059000","1","64","1","지하1층"
"PHMB519973220033042500002","3220000","신고","소독업","영업중","(주)광성환경방제","서울특별시 강남구 도곡동 422번지 1호 경보빌딩 지하 102호","02-573-0028","19971114","신고사항 변경(시설-사무실 이전)신고 - 변경 전 : 강남구 논현로28길 50 201호 - 변경 후 : 강남구 논현로28길 50 지하 102호","","20150213","","42","20150213","","2015-02-13 09:38:27.0","2015-02-13 11:26:58.0","1","0","0","0","1","135855","1168011800","1168065600","1","422","1","경보빌딩 지하 102호"
"PHMB520153220033042500001","3220000","신고","소독업","폐업","(주)미스터이글스","","02-6245-3399","20150210","폐업신고","폐업신고","","20160304","","20160304","20160304","2015-02-11 10:53:23.0","2016-03-04 16:12:18.0","1","0","0","0","1","","","","","","",""
"PHMB520193220033042500004","3220000","신고","소독업","영업중","㈜와스알이엠","서울특별시 강남구 역삼동 718번지 34호","02-825-9511","20190610","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 201932200000681158호를 처리함","20190611","","","20190611","","2019-06-11 15:05:00.0","2019-06-11 15:05:00.0","1","0","0","0","1","","1168010100","1168064000","1","718","34",""
"PHMB520143220033042500003","3220000","신고","소독업","영업중","(주)신한씨앤비","서울특별시 강남구 개포동 1196번지 1호 203호","02-578-4566/7","20140725","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 201432200000632702호를 처리함","20140725","","","20150309","","2014-07-28 14:17:28.0","2015-03-09 17:27:19.0","1","0","0","0","1","135962","1168010300","1168066000","1","1196","1",""
"PHMB520143220033042500006","3220000","신고","소독업","영업중","강남지역자활센터 피플크린","서울특별시 강남구 대치동 78번지 24호 2층","070-4607-3725","20141016","종사자 변경","종사자 변경 : 이용진(79.10.02) → 윤희윤(73.08.18)","20170216","","","20170216","","2014-10-16 20:43:49.0","2017-02-16 20:35:07.0","1","0","0","0","1","","1168010600","1168060000","1","78","24","2층"
"PHMB520143220033042500010","3220000","신고","소독업","폐업","에이치 디에스 피엔시","서울특별시 강남구 삼성동 118번지 8호 호일빌딩 201호","818-5777","20120626","2015.12.21 폐업","2015.12.31 폐업","","","제214호","20160226","20151231","2012-06-27 08:56:43.0","2016-02-26 10:10:30.0","1","0","0","0","1","135091","1168010500","1168058000","1","118","8","호일빌딩"
"PHMB520123220033042500007","3220000","신고","소독업","폐업","퍼어스","서울특별시 강남구 개포4동 1218번지 5호 B2호","02-572-7966","20120907","소독업 폐업 신고","경영상 이유","","20160930","","20161004","20160930","2012-09-10 09:17:24.0","2016-10-04 11:30:32.0","1","0","0","0","1","135962","1168010300","1168069000","1","1218","5","B2호"
"PHMB520143220033042500001","3220000","신고","소독업","영업중","(주)가화산업관리","","02)3412-5400","20140225","종사자변경","종사자변경 : 나종균 → 안정헌","20170302","","","20170302","","2014-02-25 20:27:43.0","2017-03-02 19:43:41.0","1","0","0","0","1","","","","","","",""
"PHMB520133220033042500008","3220000","신고","소독업","영업중","티엔에스개발(주)","서울특별시 강남구 역삼동 642번지 1호","02-3453-8301","20131008","","","20190527","","","20190528","","2013-10-08 18:26:23.0","2019-05-28 07:57:36.0","1","0","0","0","1","","1168010100","1168064000","1","642","1",""
"PHMB520113220033042500001","3220000","신고","소독업","폐업","(주)에이치피앤씨","서울특별시 강남구 대치1동 967번지 7호","02-553-7895","20110616","소독업소 폐업 신고","","","20160224","","20160224","20160224","2011-06-16 14:04:03.0","2016-02-24 17:17:07.0","1","0","0","0","1","135281","1168010600","1168060000","1","967","7",""
"PHMB520203220033042500001","3220000","신고","소독업","영업중","성지알에스알","서울특별시 강남구 역삼동 603번지 3호","","20200113","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000056752호를 처리함","20200113","","","20200114","","2020-01-14 08:38:41.0","2020-01-14 08:38:41.0","1","0","0","0","1","","1168010100","1168064000","1","603","3",""
"PHMB520153220033042500006","3220000","신고","소독업","영업중","(주)에스텍에이스","서울특별시 강남구 논현동 105번지","02-2051-2972","20150427","대표자 변경 [김종기 → 박남익]","","20200113","","","20200114","","2015-04-28 11:14:39.0","2020-01-14 08:38:54.0","1","0","0","0","1","135820","1168010800","1168052100","1","105","",""
"PHMB520123220033042500009","3220000","신고","소독업","영업중","아름다운 주택관리","서울특별시 강남구 개포4동 1172번지 11호 101호","02-562-7482","20121018","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 201232200000680902호를 처리함","20121018","","","20161014","","2012-10-22 08:44:02.0","2016-10-14 10:47:32.0","1","0","0","0","1","135961","1168010300","1168069000","1","1172","11",""
"PHMB520103220033042500026","3220000","신고","소독업","폐업","(주)나무앤텍","서울특별시 강남구 역삼2동 729번지 38호  청호빌딩 4층","","20101029","소독업 폐업 신고","소독업 폐업 신고","","20160315","","20160315","20160315","2010-10-29 16:00:35.0","2016-03-15 18:40:54.0","1","0","0","0","1","135921","1168010100","1168065000","1","729","38","청호빌딩 4층"
"PHMB520153220033042500011","3220000","신고","소독업","영업중","(주)오케이맨","","","20151105","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 201532200001001665호를 처리함","20151105","","","20151106","","2015-11-06 13:43:19.0","2015-11-06 13:43:19.0","1","0","0","0","1","","","","","","",""
"PHMB520163220033042500004","3220000","신고","소독업","영업중","한국위생공사","서울특별시 강남구 세곡동 375번지 2호","2202-4903","20101215","소재지변경 / 명칭변경","소재지변경 : 강동구 양재대로 1340 -> 강남구 헌릉로571길 46-2 / 명칭변경 : 한국위생공사 중부점 -> 한국위생공사","20160602","","86","20160604","","2010-12-15 16:04:35.0","2016-06-04 15:01:52.0","1","0","0","0","1","","1168011100","1168070000","1","375","2",""
"PHMB520163220033042500007","3220000","신고","소독업","영업중","강남크린빙","서울특별시 강남구 일원동 642번지 5호","","20160818","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 201632200000717988호를 처리함","20160818","","","20160818","","2016-08-18 20:32:49.0","2016-08-18 20:32:49.0","1","0","0","0","1","","1168011400","1168073000","1","642","5",""
"PHMB520163220033042500005","3220000","신고","소독업","영업중","서진환경","서울특별시 강남구 역삼동 728번지 3호 B01호","02-508-1665","20160614","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 201632200000537682호를 처리함","20160614","","","20160713","","2016-06-15 12:56:50.0","2016-07-13 21:25:57.0","1","0","0","0","1","","1168010100","1168065000","1","728","3",""
"PHMB520133220033042500001","3220000","신고","소독업","폐업","(주)지티엠웍스","서울특별시 강남구 세곡동 433번지 2호","02-521-8050","20130314","소독업 폐업 신고","소독업 폐업","","20161122","","20161122","20161122","2013-03-14 17:32:27.0","2016-11-22 16:10:40.0","1","0","0","0","1","135190","1168011100","1168070000","1","433","2",""
"PHMB520113220033042500003","3220000","신고","소독업","영업중","페이토(주)","서울특별시 강남구 도곡동 553번지 1호","02-2002-7899","20111122","소독업소 소재지 변경","[소재지변경]강남구 도산대로 134 -> 강남구 도곡로 132","20160704","","","20160722","","2011-11-22 11:39:07.0","2016-07-22 13:19:35.0","1","0","0","0","1","","1168011800","1168065500","1","553","1",""
"PHMB520093220033042500030","3220000","신고","소독업","폐업","(주)케이에스디","서울특별시 강남구 개포4동 1218-24번지 2-2호","","20091217","폐업처리","중복된 자료로써 기존의 자료를 폐업처리하고 자료를 최신화함.","","","","20170912","20091217","2009-12-17 12:06:07.0","2017-09-12 09:37:07.0","1","0","0","0","1","135962","1168010300","1168069000","1","","","1218-24번지 2-2호"
"PHMB520103220033042500009","3220000","신고","소독업","폐업","코비","서울특별시 강남구 논현1동 3번지 15호 평화빌딩 1층","514-5424","20100419","폐업처리","중복되는 자료로써 기존의 자료를 폐업처리함.","","","","20170912","20161124","2010-04-20 19:22:14.0","2017-09-12 09:41:10.0","1","0","0","0","1","135011","1168010800","1168052100","1","3","15","평화빌딩 1층"
"PHMB520203220033042500005","3220000","신고","소독업","영업중","자활기업 한우리환경","서울특별시 강남구 개포동 14번지 1호 대청프라자","02-445-1801","20200311","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000395970호를 처리함","20200311","","","20200313","","2020-03-13 11:43:11.0","2020-03-13 11:43:11.0","1","0","0","0","1","","1168010300","1168074000","1","14","1","대청프라자"
"PHMB520093220033042500010","3220000","신고","소독업","영업중","(주)백산티엠","서울특별시 강남구 도곡동 517번지 2호","02-571-3454","20090512","소재지변경 [강남구 논현로26길 46 → 강남구 논현로30길 36-4]","","20190603","","111","20190603","","2009-05-13 12:59:54.0","2019-06-03 14:22:07.0","1","0","0","0","1","","1168011800","1168065600","1","517","2",""
"PHMB520083220033042500010","3220000","신고","소독업","영업중","(주)한미기술","서울특별시 강남구 논현동 238번지 14호","02-548-3888","20080612","종사자 변경","종사자 변경 : 김춘수(71.07.27) → 조양호(58.09.05)","20170215","","제140호","20170216","","2017-02-15 18:14:20.0","2017-02-16 09:06:19.0","1","0","0","0","1","","1168010800","1168053100","1","238","14",""
"PHMB520173220033042500001","3220000","신고","소독업","영업중","(주)더블유에프텍","서울특별시 강남구 수서동 734번지","02-418-0012","20160614","소재지 변경","송파구 오금로 90 3층 303호(신천동)→강남구 광평로47길 28 KT수서빌딩 3층 37호(수서동)","20170207","","","20170208","","2016-06-14 17:59:50.0","2017-02-08 08:07:01.0","1","0","0","0","1","","1168011500","1168075000","1","734","",""
"PHMB520143220033042500004","3220000","신고","소독업","직권폐업","(주)비에프디","서울특별시 강남구 도곡동 84번지 5호 2층 1호","02-2042-7501","20080911","소독업 신고 직권 취소.","「감염병의 예방 및 관리에 관한 법률」제52조(소독업의 신고 등) 2항에 따른 휴업이나 폐업 신고를 하지 아니하고 소독업에 필요한 시설 등이 없어진 상태가 6개월 이상 계속 되어 「행정절차법」에 따라 의견제출을 실시하였으나 기한내 의견제출이 없어 소독업 신고를 직권 취소.","","","제209호","20161208","20161208","2009-01-07 00:00:00.0","2016-12-08 21:38:55.0","1","0","0","0","1","135860","1168011800","1168065500","1","84","5","2층 1호"
"PHMB520133220033042500010","3220000","신고","소독업","폐업","주식회사 영구크린","서울특별시 강남구 삼성2동 143번지 37호   301호","02-6925-4909","20131114","폐업신고","사업분야 정리","","20191122","","20191122","20191122","2013-11-18 09:04:53.0","2019-11-22 13:55:51.0","1","0","0","0","1","135877","1168010500","1168059000","1","143","37",""
"PHMB520093220033042500007","3220000","신고","소독업","영업중","애니크린","서울특별시 강남구 논현2동 118번지 16호","","20090507","종사자변경","종사자변경 : 이민형 → 조윤성","20170228","","","20170228","","2009-05-07 14:19:53.0","2017-02-28 15:28:48.0","1","0","0","0","1","135821","1168010800","1168053100","1","118","16",""
"PHMB520103220033042500010","3220000","신고","소독업","영업중","코비컴퍼니(주)","서울특별시 강남구 논현동 3번지 15호","02-514-5424","20100420","종사자변경","종사자변경 : 최성민 → 임윤빈","20170228","","","20170228","","2010-04-20 19:25:02.0","2017-02-28 15:30:42.0","1","0","0","0","1","","1168010800","1168052100","1","3","15",""
"PHMB520173220033042500002","3220000","신고","소독업","영업중","(주)빅스톤","서울특별시 강남구 청담동 87번지 11호","482-5461","20050714","소재지변경 : 전입신고","소재지변경 : 강동구 천중로16길 39 → 강남구 도산대로 417","20170307","","57","20170307","","2009-10-15 20:25:03.0","2017-03-07 17:12:16.0","1","0","0","0","1","","1168010400","1168056500","1","87","11",""
"PHMB520153220033042500002","3220000","신고","소독업","영업중","(주)리더스리빙","서울특별시 강남구 대치동 942번지 19호","02)517-2470","20150311","종사자변경","종사자변경 : 김재홍 → 임도현","20170228","","","20170228","","2015-03-11 18:04:39.0","2017-02-28 15:31:04.0","1","0","0","0","1","","1168010600","1168060000","1","942","19",""
"PHMB520093220033042500023","3220000","신고","소독업","영업중","(주)에스코리아","서울특별시 강남구 역삼2동 707번지 테헤란오피스빌딩 202호","558-7841","20090827","명칭변경 변경전)(주)세루넷코리아 변경후)(주)에스코리아",".","20120510","","","20161014","","2009-09-01 16:44:10.0","2016-10-14 10:50:53.0","1","0","0","0","1","135918","1168010100","1168065000","1","707","","테헤란오피스빌딩 202호"
"PHMB520163220033042500006","3220000","신고","소독업","폐업","디더블유개발㈜","서울특별시 강남구 역삼동 823번지 24호","070-5014-0221","20160808","소독업 폐업신고","소독업 영업이익이 발생하지 않음.","","20170630","","20170630","20170630","2016-08-08 16:59:38.0","2017-06-30 11:27:49.0","1","0","0","0","1","","1168010100","1168064000","1","823","24",""
"PHMB520123220033042500002","3220000","신고","소독업","영업중","(주)엠서비스","서울특별시 강남구 역삼동 708번지 32호 14층","02-554-5801","20120628","소독업 소재지 변경 신고","테헤란로52길17 12층 -> 테헤란로52길17 14층","20160912","","","20160913","","2012-07-03 18:44:00.0","2016-09-13 10:43:27.0","1","0","0","0","1","","1168010100","1168065000","1","708","32","14층"
"PHMB520093220033042500026","3220000","신고","소독업","폐업","원방기업(주)","서울특별시 강남구 대치동 503번지 30통 4반 개포1차우성아파트 5동 301호","02-548-2814","20091208","폐업처리","중복된 자료이므로 기존의 자료를 폐업처리하고 최신자료를 유지함","","","","20170912","20110314","2009-12-08 10:40:59.0","2017-09-12 09:09:57.0","1","0","0","0","1","135280","1168010600","","1","503","","개포1차우성아파트"
"PHMB520103220033042500027","3220000","신고","소독업","영업중","(주)미래에이비엠","서울특별시 강남구 청담동 132번지 19호 정화빌딩 603호","02-547-2975","20101102","사무실 면적 변경","사무실 면적 변경 : 264m2 -> 180m2","20170619","","","20170619","","2010-11-02 17:16:01.0","2017-06-19 19:19:41.0","1","0","0","0","1","135761","1168010400","1168056500","1","132","19","정화빌딩 603호"
"PHMB519993220033042500002","3220000","신고","소독업","영업중","(주)동명엔터프라이즈","서울특별시 강남구 역삼동 831번지 11호","2188-8761","19990128","대표자 변경 [김명술김주영 → 김주영]","","20190411","","","20190411","","2012-12-10 14:43:48.0","2019-04-11 13:27:57.0","1","0","0","0","1","135936","1168010100","1168064000","1","831","11",""
"PHMB520103220033042500023","3220000","신고","소독업","폐업","(주)지에스비","서울특별시 강남구 역삼동 639번지 16호 1통 3반 301호","1644-7030","20100722","폐업","2011.04.11 폐업처리된 업체임","","","","20170912","20110411","2010-07-22 10:11:15.0","2017-09-12 10:07:51.0","1","0","0","0","1","135909","1168010100","","1","639","16",""
"PHMB520133220033042500005","3220000","신고","소독업","","(주)석촌에스지","서울특별시 강남구 대치4동 895번지 9호 경성빌딩 3층","02-563-0075","20130708","전출처리","2015.03.20 성동구로 전출처리된 업체임.","20170912","","","20170912","","2013-07-08 17:54:27.0","2017-09-12 10:13:12.0","1","0","0","0","1","135840","1168010600","1168063000","1","895","9","경성빌딩 3층"
"PHMB520143220033042500007","3220000","신고","소독업","영업중","동인안전(주)","","02)3443-3161","20141128","대표자 변경 변경 전 : 함웅호(52.02.09) 변경 후 : 황신환(53.02.17)","대표자 변경","20150422","","","20150422","","2014-11-28 17:53:04.0","2015-04-22 17:44:33.0","1","0","0","0","1","","","","","","",""
"PHMB520093220033042500003","3220000","신고","소독업","폐업","제이그린","서울특별시 강남구 대치4동 900번지 56호 301호","5678307","20090330","폐업처리","2010.03.11 폐업처리된 업체임.","","","","20170912","20100311","2009-03-30 14:57:18.0","2017-09-12 10:55:01.0","1","0","0","0","1","135840","1168010600","1168063000","1","900","56","301호"
"PHMB520003220033042500003","3220000","신고","소독업","영업중","(주)산웅개발","서울특별시 강남구 삼성1동 163번지 3호","02-550-8377","20001229","대표자변경 [이정욱 → 송인수]","","20180621","","","20180621","","2012-08-31 12:58:26.0","2018-06-21 20:49:08.0","1","0","0","0","1","135881","1168010500","1168058000","1","163","3",""
"PHMB520203220033042500020","3220000","신고","소독업","영업중","㈜더퍼스트이앤씨","서울특별시 강남구 청담동 1번지 2호 청담퍼스트타워","02-3443-8887","20200508","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 202032200000684008호를 처리함","20200508","","","20200509","","2020-05-09 11:00:21.0","2020-05-09 11:00:21.0","1","0","0","0","1","","1168010400","1168056500","1","1","2","청담퍼스트타워"
"PHMB520173220033042500004","3220000","신고","소독업","영업중","(주)베스트키퍼스","서울특별시 강남구 논현동 81번지 8호","02-3448-2313","20170823","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건과 민원접수번호 201732200000799440호를 처리함","20170823","","","20170823","","2017-08-23 16:34:06.0","2017-08-23 16:34:06.0","1","0","0","0","1","","1168010800","1168053100","1","81","8",""
"PHMB520073220033042500007","3220000","신고","소독업","영업중","(주)관우개발","서울특별시 강남구 대치동 966번지 4호","","20070216","소독업소 초기자료 등록","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 처리된 대장정보를 초기자료 등록함.","20170908","","","20170908","","2017-09-08 14:56:08.0","2017-09-08 15:01:22.0","1","0","0","0","1","135280","","","1","966","4",""
"PHMB520083220033042500011","3220000","신고","소독업","영업중","(주)동우유니온","서울특별시 강남구 신사동 600번지 5호","","20081024","소독업소 초기자료 등록","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 처리된 대장정보를 초기자료 등록함.","20170908","","","20170908","","2017-09-08 15:08:56.0","2017-09-08 15:08:56.0","1","0","0","0","1","135120","","","1","600","5",""
"PHMB520083220033042500012","3220000","신고","소독업","영업중","(주)신진에프엠","서울특별시 강남구 개포동 1183번지 15호","","20080722","소독업소 초기자료 등록","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 처리된 대장정보를 초기자료 등록함.","20170908","","","20170908","","2017-09-08 15:16:52.0","2017-09-08 15:16:52.0","1","0","0","0","1","135960","1168010300","","1","1183","15",""
"PHMB520083220033042500013","3220000","신고","소독업","신규","","서울특별시 강남구 삼성동 109번지 5호","","20080218","소독업소 초기자료 등록","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 처리된 대장정보를 초기자료 등록함.","","","","20170908","","2017-09-08 15:30:20.0","2017-09-08 15:30:20.0","1","0","0","0","1","135091","1168010500","","1","109","5",""
"PHMB519943220033042500003","3220000","신고","소독업","영업중","미래환경","서울특별시 강남구 개포동 1204번지 3호","","19941220","[대표자 변경] 김동옥 박주왕 → 김동옥 [소재지 변경] 강남구 논현로8길 56 (개포동) → 강남구 개포로28길 24-3 (개포동)","사무실 이전 등","20191211","","","20191213","","2017-09-08 15:42:04.0","2019-12-13 09:10:06.0","1","0","0","0","1","","1168010300","1168069000","1","1204","3",""
"PHMB520093220033042500033","3220000","신고","소독업","폐업","해송기업","서울특별시 강남구 역삼1동 708번지 20호 금정빌딩 907호","1577-7453","20090514","(주)해상과 겹치므로 폐업처리","해송기업에서 2015.07.09 (주)해상으로 상호변경하여 자료가 ？치므로 폐업처리","","","","20170911","20120217","2012-02-17 09:17:55.0","2017-09-11 20:52:13.0","1","0","0","0","1","135081","1168010100","1168064000","1","708","20","금정빌딩 907호"
"PHMB520093220033042500014","3220000","신고","소독업","폐업","해송기업","서울특별시 강남구 청담동 19번지 23호 36통 3반 101호","34044161","20090520","폐업처리","2015.07.09 날짜로 (주)해상으로 상호변경하여 중복되므로 폐업처리","","","","20170911","20150709","2009-05-20 18:18:30.0","2017-09-11 20:56:35.0","1","0","0","0","1","135949","1168010400","","1","19","23",""
"PHMB520093220033042500001","3220000","신고","소독업","영업중","강남클린방역","서울특별시 강남구 개포동 1188번지 5호 지층","02-2226-0339","20090206","소독업소 초기자료 등록","전염병예방법 시행규칙 제20조의2의 규정에 따라 처리된 대장정보를 초기자료 등록 함.","20090213","","","20090206","","2009-02-06 17:42:20.0","2009-02-06 17:42:20.0","1","0","0","0","1","135240","1168010300","1168066000","1","1188","5","지층"
"PHMB520093220033042500016","3220000","신고","소독업","폐업","태성BMC","서울특별시 강남구 압구정1동 415번지 미성상가 412호","","20090623","폐업","자진폐업(2012.07.27)","","","156","20170911","20120727","2009-06-26 10:01:50.0","2017-09-11 21:05:07.0","1","0","0","0","1","135899","1168011000","1168054500","1","415","","미성상가 412호"
"PHMB520093220033042500018","3220000","신고","소독업","폐업","(주)천우P&G","서울특별시 강남구 역삼1동 699-10 지하101호","494-9846","20090630","폐업처리","폐업처리된 업체임","","","26","20170911","20100930","2009-07-02 11:51:21.0","2017-09-11 21:08:50.0","1","0","0","0","1","135081","1168010100","1168064000","1","","","699-10 지하101호"
"PHMB520093220033042500021","3220000","신고","소독업","폐업","(주)초록도시","서울특별시 강남구 도곡1동 942번지 11호 오성빌딩 2층","","20090727","폐업","2011.04.25 폐업신고","","","","20170911","20110425","2009-07-27 14:32:58.0","2017-09-11 21:11:44.0","1","0","0","0","1","135859","1168011800","1168065500","1","942","11","오성빌딩 2층"
"PHMB520093220033042500022","3220000","신고","소독업","폐업","(주) 거화시스템","서울특별시 강남구 삼성2동 38번지 29호 한어빌딩 302호","","20090825","페업처리","2010.02.02 폐업처리된 업체임","","","","20170911","20100202","2009-08-27 17:45:33.0","2017-09-11 21:13:48.0","1","0","0","0","1","135867","1168010500","1168059000","1","38","29","한어빌딩 302호"
"PHMB520093220033042500024","3220000","신고","소독업","폐업","(주)세루넷코리아","서울특별시 강남구 역삼1동 707번지 38호 테헤란오피스 빌딩 202 203호","2558-7841","20090901","폐업처리","(주)에스코리아로 2012.05.10 명칭변경하여 중복되어 폐업처리","","","","20170911","20120510","2009-09-01 16:50:18.0","2017-09-11 21:15:52.0","1","0","0","0","1","135081","1168010100","1168064000","1","707","38","테헤란오피스 빌딩 202 203호"
"PHMB520103220033042500011","3220000","신고","소독업","폐업","(주)다림엔지니어링","서울특별시 강남구 신사동 666번지 4호 6층","2088-5062","20100422","폐업처리","2011.12.02 폐업처리된 업체임.","","","","20170912","20111202","2010-04-27 09:22:14.0","2017-09-12 09:58:58.0","1","0","0","0","1","135120","1168010700","1168051000","1","666","4","6층"
"PHMB520103220033042500018","3220000","신고","소독업","폐업","(주)월드와이드써비스코리아","서울특별시 강남구 대치동 947번지 7호 삼탄빌딩 지하1층","555-8001","20100608","소독업소 초기자료 등록","2015.07.09 대표자가 변경 (김태호 -> 박청필) 되어 변경 후 자료와 중복되는 자료로써 기존의 자료를 폐업처리함.","","","172","20170912","20150709","2010-06-10 18:23:29.0","2017-09-12 10:03:12.0","1","0","0","0","1","135280","1168010600","1168060000","1","947","7","삼탄빌딩 지하1층"
"PHMB520103220033042500019","3220000","신고","소독업","영업중","(주)월드와이드써비스코리아","서울특별시 강남구 대치동 947번지 7호 삼탄빌딩 지하1층","555-8001","20100608","대표자 변경 [박청필 → 김태호]","","20200117","","","20200117","","2010-06-10 18:29:11.0","2020-01-17 17:03:31.0","1","0","0","0","1","135280","1168010600","1168060000","1","947","7","삼탄빌딩 지하1층"
"PHMB519943220033042500002","3220000","신고","소독업","영업중","(주)원일개발","서울특별시 강남구 논현동 209번지 9호","","19940318","소독업소 초기자료 등록","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 처리된 대장정보를 초기자료 등록함.","20170908","","","20180104","","2017-09-08 15:25:45.0","2018-01-04 10:51:56.0","1","0","0","0","1","135702","","","1","209","9",""
"PHMB520163220033042500008","3220000","신고","소독업","폐업","㈜가치에스엔티","서울특별시 강남구 논현동 5번지 10호 301호","02-546-6753","20160901","폐업신고","영업부진으로 인한 폐업 (2018.03.21)","","20180321","","20180321","20180321","2016-09-01 20:30:23.0","2018-03-21 13:14:37.0","1","0","0","0","1","","1168010800","1168052100","1","5","10","301호"
